Annotation_thread_id;Annotation_post_id;Annotation_sentence_id;Label;Sublabel;Valence
46489;739894.0;15;FN;;
46489;739894.0;16;FN;;
46489;739894.0;17;FN;;
46489;739934.0;1;FN;;
46489;739934.0;2;R;;+
46489;739934.0;3;FN;;
46489;739934.0;4;FN;;
46489;739934.0;5;FN;;
46489;739934.0;6;C;;+
46489;739934.0;7;R;;+
46489;739934.0;8;R;;+
46489;739934.0;9;R;;+
46489;739934.0;10;FN;;
46489;739934.0;11;FN;;
46489;739934.0;12;FN;;
46489;739934.0;13;FN;;
46489;739934.0;14;FN;;
46489;740582.0;1;FN;;
46489;740582.0;2;FN;;
46489;740582.0;3;R;a;+
46489;740582.0;4;FN;;
46489;740582.0;5;O;;+
46489;740582.0;6;O;;+
46489;740582.0;7;FN;;
46489;740582.0;8;FN;;
46489;740582.0;9;FN;;
49340;740643.0;1;FN;;
49340;740643.0;2;R;a;+
49340;740643.0;3;FN;;
49340;740643.0;4;FN;;
49340;740643.0;5;FN;;
49340;740643.0;6;FN;;
49340;740643.0;7;FN;;
49340;740643.0;8;FN;;
49340;740643.0;9;FN;;
49340;740643.0;10;FN;;
46489;741244.0;1;FN;;
46489;741244.0;2;FN;;
46489;741244.0;3;FN;;
46489;741244.0;4;R;;+
46489;741244.0;5;TS;;-
46489;741244.0;6;TS;;+
46489;741244.0;7;R;d;+
46489;741244.0;8;R;a;+
46489;741251.0;1;FN;;
46489;741251.0;2;FN;;
46489;741251.0;3;FN;;
46489;741251.0;4;FN;;
46489;741251.0;5;FN;;
46489;741251.0;6;R;;-
46489;741251.0;7;O;;-
46489;741251.0;8;O;;+
46489;741251.0;9;FN;;
46489;741251.0;10;FN;;
46489;741251.0;11;FN;;
46489;741396.0;1;FN;;
46489;741396.0;2;FN;;
46489;741396.0;3;FN;;
46489;741396.0;4;R;n;+
46489;741396.0;5;FN;;
46489;741396.0;6;R;;-
46489;741396.0;7;FN;;
46489;741396.0;8;R;;+
46489;741396.0;9;R;;-
46489;741396.0;10;FN;;
46489;741396.0;11;R;a;-
46489;741396.0;12;R;;-
46489;741396.0;13;R;;-
46489;741396.0;14;R;;+
46489;741396.0;15;R;a;-
46489;741396.0;16;FN;;
46489;741396.0;17;FN;;
46489;741396.0;18;FN;;
46489;741396.0;19;R;a;-
46489;741396.0;20;TS;;-
46489;741396.0;21;R;a;-
46489;741396.0;22;R;;-
46489;741396.0;23;R;;-
46489;741396.0;24;FN;;
46489;741396.0;25;FN;;
46489;741396.0;26;FN;;
46489;741396.0;27;FN;;
46489;741396.0;28;R;;-
46489;741396.0;29;R;;-
46489;741396.0;30;FN;;
46489;741396.0;31;R;;+
46489;741396.0;32;R;;-
46489;741396.0;33;FN;;
46489;741396.0;34;R;d;+
46489;741396.0;35;FN;;
46489;741396.0;36;FN;;
46489;741396.0;37;FN;;
46489;741396.0;38;FN;;
46489;741398.0;1;FN;;
46489;741398.0;2;R;a;-
46489;741398.0;3;FN;;
46489;741398.0;4;FN;;
46489;741398.0;5;FN;;
46489;741398.0;6;FN;;
46489;741398.0;7;R;a;+
46489;741398.0;8;FN;;
46489;741398.0;9;FN;;
46489;741400.0;1;FN;;
46489;741400.0;2;FN;;
46489;741400.0;3;TS;;+
46489;741400.0;4;TS;;+
46489;741400.0;5;TS;;+
46489;741400.0;6;TS;;+
46489;741400.0;7;TS;;+
46489;741400.0;8;TS;;+
46489;741400.0;9;TS;;+
46489;741400.0;10;TS;;+
46489;741400.0;11;TS;;-
46489;741400.0;12;FN;;
46489;741400.0;13;TS;;+
46489;741400.0;14;FN;;
46489;741400.0;15;TS;;+
46489;741400.0;16;TS;;+
46489;741400.0;17;TS;;+
46489;741400.0;18;TS;;-
46489;741400.0;19;TS;;+
46489;741400.0;20;FN;;
46489;741400.0;21;FN;;
46489;741400.0;22;FN;;
46489;741422.0;1;R;;+/-
46489;741422.0;2;FN;;
46489;741422.0;3;R;;+
46489;741422.0;4;TS;;+
46489;741422.0;5;R;;+
46489;741422.0;6;R;;+
46489;741422.0;7;FN;;
46489;741425.0;1;FN;;
46489;741425.0;2;R;;-
46489;741425.0;3;R;;-
46489;741425.0;4;FN;;
46489;741425.0;5;FN;;
46489;741425.0;6;R;;-
46489;741425.0;7;R;;-
46489;741425.0;8;R;;+
46489;741425.0;9;FN;;
46489;741425.0;10;FN;;
46489;741425.0;11;R;;+
46489;741425.0;12;R;;+
46489;741425.0;13;FN;;
46489;741425.0;14;FN;;
46489;741425.0;15;FN;;
46489;741425.0;16;R;;+
46489;741425.0;17;FN;;
46489;741425.0;18;FN;;
46489;741425.0;19;R;;-
46489;741425.0;20;FN;;
46489;741425.0;21;FN;;
46489;741425.0;22;TS;;+
46489;741425.0;23;FN;;
46489;741425.0;24;C;;+
46489;741425.0;25;TS;;+
46489;741425.0;26;R;;-/+
46489;741425.0;27;FN;;
46489;741425.0;28;R;;-
46489;741425.0;29;FN;;
46489;741425.0;30;FN;;
46489;741425.0;31;FN;;
46489;741425.0;32;FN;;
46489;741425.0;33;FN;;
46489;741425.0;34;FN;;
46489;741425.0;35;R;;+
46489;741425.0;36;R;;+
46489;741425.0;37;R;a;-
46489;741425.0;38;R;;+
46489;741425.0;39;R;;-
46489;741425.0;40;R;;+
46489;741425.0;41;R;;+
46489;741425.0;42;R;;+
46489;741425.0;43;R;;+
46489;741425.0;44;FN;;
46489;741425.0;45;R;;+
46489;741425.0;46;R/R;/a;+/-
46489;741425.0;47;FN;;
46489;741425.0;48;FN;;
46489;741425.0;49;R;;+
46489;741425.0;50;R;;-
46489;741425.0;51;FN;;
46489;741425.0;52;FN;;
46489;741425.0;53;FN;;
46489;741425.0;54;FN;;
46489;741425.0;55;FN;;
46489;741425.0;56;C;;+
46489;741425.0;57;FN;;
46489;741425.0;58;FN;;
46489;741425.0;59;FN;;
46489;741425.0;60;FN;;
46489;741425.0;61;FN;;
46489;741427.0;1;FN;;
46489;741427.0;2;FN;;
46489;741427.0;3;FN;;
46489;741427.0;4;FN;;
46489;741427.0;5;R;d;+
46489;741427.0;6;FN;;
46489;741427.0;7;FN;;
46489;741427.0;8;R/R;a/d;-/+
46489;741427.0;9;R;;-
46489;741427.0;10;R;;-/+
46489;741427.0;11;R;;+
46489;741427.0;12;R;a;-
46489;741427.0;13;FN;;
46489;741427.0;14;FN;;
46489;741427.0;15;FN;;
46489;741427.0;16;FN;;
46489;741427.0;17;FN;;
46489;741427.0;18;FN;;
46489;741427.0;19;FN;;
46489;741436.0;1;FN;;
46489;741436.0;2;O;;+
46489;741436.0;3;O;;+
46489;741436.0;4;O;;+
46489;741436.0;5;FN;;
46489;741436.0;6;FN;;
46489;741436.0;7;O;;+
46489;741436.0;8;O;;+
46489;741436.0;9;FN;;
46489;741436.0;10;FN;;
46489;741436.0;11;FN;;
46489;741436.0;12;FN;;
46489;741436.0;13;FN;;
46489;741436.0;14;R;a;+
46489;741436.0;15;R;;+
46489;741436.0;16;R;a;+
46489;741436.0;17;R;;-
46489;741436.0;18;FN;;
46489;741436.0;19;TS;;-
46489;741436.0;20;TS;;+
46489;741436.0;21;FN;;
46489;741436.0;22;FN;;
46489;741436.0;23;FN;;
46489;741436.0;24;FN;;
46489;741436.0;25;FN;;
46489;741436.0;26;FN;;
46489;741436.0;27;TS;;+
46489;741436.0;28;FN;;
46489;741436.0;29;FN;;
46489;741436.0;30;FN;;
46489;741436.0;31;FN;;
46489;741436.0;32;FN;;
46489;741436.0;33;FN;;
46489;741436.0;34;R;;-
46489;741436.0;35;O;;+
46489;741436.0;36;FN;;
46489;741436.0;37;FN;;
46489;741454.0;1;R;d;+
46489;741454.0;2;FN;;
46489;741454.0;3;FN;;
46489;741454.0;4;FN;;
46489;741454.0;5;FN;;
46489;741454.0;6;R;;-
46489;741454.0;7;R;;+
46489;741454.0;8;TS;;+
46489;741454.0;9;TS;;-
46489;741454.0;10;FN;;
46489;741454.0;11;TS;;-
46489;741454.0;12;R;;+
46489;741454.0;13;FN;;
46489;741454.0;14;FN;;
46489;741454.0;15;FN;;
46489;741454.0;16;FN;;
46489;741454.0;17;FN;;
46489;741454.0;18;R;;+
46489;741454.0;19;FN;;
46489;741454.0;20;FN;;
46489;741454.0;21;FN;;
46489;741454.0;22;R;;+
46489;741454.0;23;R;a;-
46489;741454.0;24;O;;+/-
46489;741454.0;25;FN;;
46489;741454.0;26;R;d;-
46489;741454.0;27;FN;;
46489;741454.0;28;FN;;
46489;741454.0;29;FN;;
46489;741454.0;30;FN;;
46489;741454.0;31;FN;;
46489;741454.0;32;FN;;
46489;741730.0;1;FN;;
46489;741730.0;2;FN;;
46489;741730.0;3;FN;;
46489;741730.0;4;FN;;
46489;741730.0;5;FN;;
46489;741730.0;6;FN;;
46489;741730.0;7;O;;+
46489;741730.0;8;O;;+
46489;741730.0;9;FN;;
46489;741730.0;10;R;;-
46489;741730.0;11;TS;;+
46489;741730.0;12;O;;+
46489;741730.0;13;O;;+
46489;741730.0;14;FN;;
46489;741730.0;15;FN;;
46489;741730.0;16;FN;;
46489;741730.0;17;O;;+
46489;741730.0;18;FN;;
46489;741730.0;19;FN;;
46489;741730.0;20;FN;;
46489;741730.0;21;O;;+
46489;741730.0;22;O;;+
46489;741730.0;23;FN;;
46489;741730.0;24;FN;;
46489;741730.0;25;FN;;
46489;741799.0;1;FN;;
46489;741799.0;2;FN;;
46489;741799.0;3;R;;+
46489;741799.0;4;FN;;
46489;741799.0;5;FN;;
46489;741799.0;6;FN;;
50288;742278.0;1;FN;;
50288;742278.0;2;C;;-
50288;742278.0;3;TS;;+
50288;742278.0;4;TS;;+
50288;742278.0;5;R;a;-
46489;742557.0;1;FN;;
46489;742557.0;2;FN;;
46489;742557.0;3;FN;;
46489;742557.0;4;FN;;
46489;742557.0;5;FN;;
46489;742557.0;6;FN;;
46489;742557.0;7;FN;;
46489;742557.0;8;FN;;
46489;742557.0;9;C;;+/-
46489;743524.0;1;R;d;+
46489;743524.0;2;TS;;+
46489;743524.0;3;FN;;
46489;743524.0;4;FN;;
46489;743524.0;5;TS;;+
46489;743524.0;6;C/TS;;+/+
46489;743524.0;7;TS;;+
46489;743524.0;8;FN;;
46489;743524.0;9;FN;;
46489;743524.0;10;FN;;
46489;743556.0;1;FN;;
46489;743556.0;2;FN;;
46489;743556.0;3;FN;;
46489;743556.0;4;TS;;+
46489;743556.0;5;TS;;+
46489;743556.0;6;FN;;
46489;743556.0;7;TS;;+
46489;743556.0;8;FN;;
46489;744562.0;1;FN;;
46489;744562.0;2;TS;;+
46489;744562.0;3;FN;;
46489;744562.0;4;C;;+
46489;744562.0;5;FN;;
46489;744562.0;6;FN;;
46489;744562.0;7;FN;;
46489;744705.0;1;FN;;
46489;744705.0;2;FN;;
46489;744705.0;3;FN;;
46489;744705.0;4;FN;;
46489;744705.0;5;O;;+
46489;744705.0;6;O;;+
46489;744705.0;7;FN;;
46489;744705.0;8;FN;;
46489;744705.0;9;TS;;+/-
46489;744705.0;10;TS;;+
46489;744705.0;11;FN;;
50288;745862.0;1;C;;-
50288;745862.0;2;FN;;
50288;745862.0;3;FN;;
50288;745862.0;4;R;;+
50288;745862.0;5;R;;-
50288;745862.0;6;R;;-
50288;745862.0;7;R;;+
50288;745862.0;8;FN;;
50288;745875.0;1;FN;;
50288;745875.0;2;O;;-
50288;745875.0;3;R;;-
50288;745875.0;4;FN;;
50288;745875.0;5;FN;;
50288;745875.0;6;R;;-
50288;745875.0;7;R;;-
50288;745875.0;8;R;a;-
50288;745875.0;9;R;a;-
50288;745875.0;10;FN;;
50288;745886.0;1;FN;;
50288;745886.0;2;O;;-
50288;745886.0;3;FN;;
50288;746263.0;1;FN;;
50288;746263.0;2;FN;;
50288;746263.0;3;FN;;
50288;746263.0;4;FN;;
50288;746263.0;5;FN;;
50288;746263.0;6;FN;;
50288;746263.0;7;FN;;
50288;746263.0;8;FN;;
50288;746263.0;9;FN;;
50288;746263.0;10;FN;;
50288;746263.0;11;FN;;
50288;746263.0;12;FN;;
50288;746263.0;13;FN;;
50288;746263.0;14;FN;;
50288;746263.0;15;FN;;
50288;746263.0;16;FN;;
50288;746263.0;17;FN;;
50288;746263.0;18;FN;;
50288;746263.0;19;FN;;
50288;746263.0;20;C;;+
50288;746263.0;21;FN;;
50288;746263.0;22;FN;;
50288;746263.0;23;FN;;
50288;746263.0;24;R;;+
50288;746263.0;25;C;;+
50288;746263.0;26;FN;;
50288;746263.0;27;R;a;+
50288;746263.0;28;FN;;
50288;746263.0;29;C;;+
50288;746263.0;30;FN;;
50288;746263.0;31;FN;;
50288;746263.0;32;FN;;
50288;746340.0;1;FN;;
50288;746340.0;2;TS;;+
50288;746340.0;3;FN;;
50863;750739.0;1;R;;-
50863;750739.0;2;FN;;
50863;750739.0;3;FN;;
50863;750739.0;4;R;;-
50863;750739.0;5;R;;+
50863;750739.0;6;FN;;
50863;750739.0;7;FN;;
50863;750739.0;8;FN;;
50863;750739.0;9;FN;;
50863;750739.0;10;FN;;
50863;750739.0;11;FN;;
50863;750739.0;12;FN;;
50863;750739.0;13;R;;+
50863;750739.0;14;R;;+
50863;750739.0;15;FN;;
50863;750739.0;16;FN;;
50863;750739.0;17;R;;-
50863;750739.0;18;FN;;
50863;750739.0;19;FN;;
50991;752907.0;1;C;;+
50991;752907.0;2;FN;;
50991;752907.0;3;TS;;-
50991;752907.0;4;TS;;-
50991;752907.0;5;FN;;
50991;752907.0;6;O;;-
50991;752907.0;7;FN;;
50991;752907.0;8;TS;;+
50991;752907.0;9;TS;;+
50991;752907.0;10;TS;;+
50991;752907.0;11;O/R;;+/-/-
50991;752907.0;12;R;a;+
50991;752907.0;13;TS;;+
50991;752907.0;14;R;;-
50991;752907.0;15;R;;-
50991;752907.0;16;TS;;-
50991;752907.0;17;FN;;
50991;752907.0;18;R/TS/R;d/a;-/-/-
50991;752907.0;19;FN;;
50991;752907.0;20;O;;+
50991;752907.0;21;FN;;
50991;752907.0;22;R/TS;a;-/-
50991;752907.0;23;FN;;
50991;752907.0;24;R;a;-
50991;752907.0;25;TS;;+
50991;752907.0;26;TS;;+
50991;752907.0;27;TS;;+
50991;752907.0;28;TS;;-
50991;752907.0;29;FN;;
50991;752907.0;30;TS;;-
50991;752907.0;31;TS;;-
50991;752907.0;32;TS;;+
50991;752907.0;33;FN;;
50991;752907.0;34;O;;-
50991;752907.0;35;O;;-
50991;752907.0;36;FN;;
50991;752955.0;1;O;;+
50991;752955.0;2;FN;;
50991;752955.0;3;TS;;+
50991;752955.0;4;O;;+
50991;752955.0;5;O;;+/-
50991;752955.0;6;TS;;+/-
50991;752955.0;7;O;;+
50991;752955.0;8;O;;+
50991;752955.0;9;FN;;
50991;753090.0;1;FN;;
50991;753090.0;2;FN;;
50991;753090.0;3;FN;;
50991;753090.0;4;FN;;
50991;753090.0;5;R;;-
50991;753090.0;6;FN;;
50991;753090.0;7;FN;;
50991;753090.0;8;FN;;
50991;753090.0;9;R;;-
50991;753129.0;1;FN;;
50991;753129.0;2;R;a;-
50991;753129.0;3;FN;;
50991;753129.0;4;FN;;
50993;753304.0;1;FN;;
50993;753304.0;2;FN;;
50993;753304.0;3;O;;-
50993;753304.0;4;FN;;
50993;753304.0;5;R;a;-
50993;753304.0;6;FN;;
50993;753304.0;7;FN;;
50993;753304.0;8;FN;;
50993;753304.0;9;FN;;
50993;753304.0;10;O;;+
50993;753304.0;11;R;a;+
50993;753304.0;12;FN;;
50993;753304.0;13;O;;+/-
50993;753304.0;14;R;;+
50993;753304.0;15;R;;+
50993;753304.0;16;FN;;
50993;753304.0;17;FN;;
50993;753304.0;18;FN;;
50993;753304.0;19;FN;;
50993;753304.0;20;R;;+
50993;753304.0;21;R;;+
50993;753304.0;22;R;;+
50993;753304.0;23;FN;;
50993;753304.0;24;O;;+
50993;753304.0;25;FN;;
50991;753653.0;1;R/TS;a;-/-
50991;753653.0;2;C;;+
50991;753653.0;3;C;;+
50991;753653.0;4;O;;+
50991;753653.0;5;FN;;
50991;753653.0;6;TS;;-
50991;753653.0;7;FN;;
50991;753653.0;8;FN;;
51052;753933.0;1;FN;;
51052;753933.0;2;FN;;
51052;753933.0;3;R;d;-
51052;753933.0;4;R;d;-
51052;753933.0;5;R;d;-
51052;753933.0;6;R;;+
51052;753933.0;7;R;;+
51052;753933.0;8;FN;;
51052;753949.0;1;R;;+
51052;753949.0;2;R;;+
51052;753949.0;3;R;;+
51052;753962.0;1;FN;;
51052;753962.0;2;FN;;
51052;753962.0;3;FN;;
51052;753962.0;4;FN;;
51052;753962.0;5;FN;;
51052;753962.0;6;R;;+
51052;753962.0;7;FN;;
51052;753962.0;8;FN;;
51052;753969.0;1;FN;;
51052;753969.0;2;FN;;
51052;753969.0;3;FN;;
51052;753969.0;4;FN;;
51052;753969.0;5;FN;;
51052;753969.0;6;FN;;
51052;753969.0;7;FN;;
51052;753969.0;8;FN;;
51052;753969.0;9;FN;;
51052;753969.0;10;FN;;
51052;753969.0;11;FN;;
51052;753969.0;12;FN;;
51052;753969.0;13;FN;;
51052;753969.0;14;FN;;
51052;753969.0;15;FN;;
51052;753969.0;16;FN;;
51052;753969.0;17;FN;;
51052;753969.0;18;FN;;
51052;753969.0;19;FN;;
51052;753969.0;20;FN;;
51052;753969.0;21;R;;+
51052;753969.0;22;R;;+
51052;753969.0;23;FN;;
51052;753969.0;24;R;;-
51052;753969.0;25;R;n;+
51052;753969.0;26;R;a;+
51052;753969.0;27;FN;;
51052;753969.0;28;FN;;
51052;753969.0;29;FN;;
51052;753969.0;30;O;;+
51052;753969.0;31;FN;;
51052;753969.0;32;FN;;
51052;753969.0;33;FN;;
51052;753969.0;34;FN;;
51052;753969.0;35;FN;;
51052;754053.0;1;FN;;
51052;754053.0;2;FN;;
51052;754053.0;3;FN;;
51052;754053.0;4;FN;;
51052;754053.0;5;FN;;
51052;754053.0;6;FN;;
51052;754053.0;7;FN;;
51052;754053.0;8;FN;;
51052;754053.0;9;R/TS;;-/+
51052;754053.0;10;FN;;
51052;754053.0;11;FN;;
46489;754387.0;1;FN;;
46489;754387.0;2;FN;;
46489;754387.0;3;R;;+
46489;754387.0;4;FN;;
46489;754387.0;5;FN;;
46489;754387.0;6;FN;;
46489;754387.0;7;FN;;
46489;754387.0;8;FN;;
46489;754387.0;9;FN;;
46489;754387.0;10;FN;;
46489;754387.0;11;FN;;
46489;754387.0;12;FN;;
46489;754387.0;13;FN;;
46489;754387.0;14;FN;;
46489;754387.0;15;R;;+
46489;754387.0;16;FN;;
46489;754387.0;17;FN;;
46489;754387.0;18;FN;;
46489;754387.0;19;FN;;
46489;754387.0;20;FN;;
46489;754387.0;21;FN;;
46489;754387.0;22;FN;;
46489;754387.0;23;R;;+
46489;754387.0;24;FN;;
46489;754387.0;25;FN;;
46489;754387.0;26;FN;;
46489;754387.0;27;R;d;+
46489;754387.0;28;FN;;
46489;754387.0;29;TS;;
46489;754387.0;30;FN;;
46489;754387.0;31;FN;;
46489;754387.0;32;FN;;
46489;754387.0;33;C;;+
46489;754387.0;34;C;;+
46489;754387.0;35;FN;;
46489;754387.0;36;FN;;
46489;754387.0;37;R;;
46489;754387.0;38;FN;;
46489;754387.0;39;R;;+
46489;754387.0;40;FN;;
46489;754387.0;41;R;;+
46489;754387.0;42;R;;+
46489;754387.0;43;R;;+
46489;754387.0;44;FN;;
46489;754387.0;45;FN;;
46489;754387.0;46;FN;;
46489;754387.0;47;FN;;
46489;754387.0;48;FN;;
46489;754437.0;1;FN;;
46489;754437.0;2;FN;;
46489;754437.0;3;O;;+
46489;754437.0;4;FN;;
46489;754437.0;5;FN;;
46489;754437.0;6;FN;;
46489;754437.0;7;FN;;
46489;754437.0;8;TS;;+
46489;754437.0;9;FN;;
46489;754437.0;10;TS;;+
46489;754437.0;11;R;;+
46489;754437.0;12;R;;+
46489;754437.0;13;FN;;
46489;754437.0;14;FN;;
46489;754444.0;1;FN;;
46489;754444.0;2;TS;;+
46489;754444.0;3;FN;;
46489;754444.0;4;FN;;
46489;754444.0;5;FN;;
46489;754444.0;6;FN;;
46489;754444.0;7;FN;;
46489;754444.0;8;FN;;
46489;754444.0;9;FN;;
46489;754444.0;10;R;;+
46489;754444.0;11;TS;;-
46489;754444.0;12;R;d;+
46489;754444.0;13;FN;;
46489;754444.0;14;FN;;
46489;754444.0;15;TS;;+
46489;754444.0;16;TS;;+
46489;754444.0;17;TS;;+
46489;754444.0;18;TS;;+
46489;754444.0;19;TS;;+
46489;754444.0;20;TS;;+
46489;754444.0;21;TS;;+
46489;754444.0;22;R;;+
46489;754444.0;23;TS;;+
46489;754444.0;24;TS;;-
46489;754444.0;25;TS/R;;+/-
46489;754444.0;26;R;;-
46489;754444.0;27;C;;+
46489;754444.0;28;R;;+
46489;754444.0;29;FN;;
46489;754444.0;30;R;;+
46489;754444.0;31;R;;+
46489;754444.0;32;FN;;
46489;754444.0;33;R;;+
46489;754444.0;34;R;;+
50991;755420.0;1;FN;;
50991;755420.0;2;FN;;
50991;755420.0;3;TS;;+/-
50991;755420.0;4;FN;;
50991;755420.0;5;FN;;
50991;755420.0;6;FN;;
50991;755420.0;7;FN;;
50991;755420.0;8;FN;;
50991;755420.0;9;FN;;
50991;755420.0;10;FN;;
50991;755420.0;11;FN;;
50991;755420.0;12;FN;;
50991;755420.0;13;FN;;
50991;755420.0;14;FN;;
50991;755420.0;15;FN;;
50991;755420.0;16;FN;;
50991;755420.0;17;FN;;
50991;755420.0;18;R;;-
50991;755420.0;19;C;;+
50991;755420.0;20;FN;;
50991;755420.0;21;FN;;
50991;755454.0;1;FN;;
50991;755454.0;2;FN;;
50991;755454.0;3;FN;;
50991;755454.0;4;FN;;
50991;755454.0;5;R/R;a/;-/+
50991;755454.0;6;R;n;+
50991;755454.0;7;C;;+
50991;755454.0;8;TS;;+
50991;755454.0;9;C;;+
46489;755834.0;1;TS;;-
46489;755834.0;2;TS;;-
46489;755834.0;3;TS;;-
46489;755834.0;4;R;;+
46489;755834.0;5;TS;;+/-
46489;755834.0;6;TS;;-
46489;755834.0;7;FN;;
46489;755834.0;8;FN;;
46489;755918.0;1;FN;;
46489;755918.0;2;FN;;
46489;755918.0;3;TS;;+
46489;755918.0;4;FN;;
46489;755918.0;5;FN;;
46489;755918.0;6;FN;;
46489;755918.0;7;O;;+
46489;755918.0;8;FN;;
46489;755918.0;9;FN;;
46489;755961.0;1;FN;;
46489;755961.0;2;TS;;+
46489;755961.0;3;FN;;
46489;755961.0;4;R;;-
46489;755961.0;5;FN;;
46489;755961.0;6;FN;;
46489;755961.0;7;FN;;
46489;756029.0;1;FN;;
46489;756029.0;2;FN;;
46489;756029.0;3;FN;;
46489;756029.0;4;FN;;
46489;756029.0;5;O;;+
46489;756029.0;6;FN;;
46489;756029.0;7;R;;+
46489;756029.0;8;R;;+
46489;756029.0;9;FN;;
46489;756029.0;10;FN;;
51270;757285.0;1;FN;;
51270;757285.0;2;R;a;-
51270;757285.0;3;TS/R;a;+/-
51270;757285.0;4;R/R;a/n;-/+
51270;757285.0;5;FN;;
51270;757322.0;1;FN;;
51270;757322.0;2;FN;;
51270;757322.0;3;R;;-
51270;757322.0;4;C;;+
51270;757322.0;5;FN;;
51270;757329.0;1;FN;;
51270;757329.0;2;FN;;
51270;757329.0;3;FN;;
51270;757329.0;4;FN;;
51270;757329.0;5;FN;;
51270;757329.0;6;FN;;
51270;757329.0;7;FN;;
51270;757329.0;8;FN;;
51270;757329.0;9;FN;;
51270;757329.0;10;FN;;
51270;757329.0;11;FN;;
51270;757329.0;12;FN;;
51270;757329.0;13;FN;;
51270;757329.0;14;FN;;
51270;757329.0;15;FN;;
51270;757329.0;16;FN;;
51270;757329.0;17;R;a;-
51270;757329.0;18;TS;;+
51270;757329.0;19;TS;;+
51270;757329.0;20;FN;;
51270;757329.0;21;FN;;
51270;757329.0;22;FN;;
51270;757329.0;23;FN;;
51270;757329.0;24;FN;;
51270;757329.0;25;FN;;
51270;757329.0;26;FN;;
51270;757343.0;1;FN;;
51270;757343.0;2;R;a;-
51270;757343.0;3;FN;;
51270;757343.0;4;C/R;;+/-
51270;757343.0;5;FN;;
51270;757343.0;6;FN;;
51270;757343.0;7;FN;;
51270;757361.0;1;FN;;
51270;757361.0;2;FN;;
51270;757361.0;3;FN;;
51270;757361.0;4;C;;+
51270;757361.0;5;FN;;
51270;757361.0;6;FN;;
51270;757361.0;7;FN;;
51270;757453.0;1;FN;;
51270;757453.0;2;R;a;-
51270;757453.0;3;R;a;-
51270;757555.0;1;FN;;
51270;757555.0;2;O;;+
51270;757555.0;3;O;;+
51270;757565.0;1;R;d;+
51270;758389.0;1;FN;;
51270;758389.0;2;FN;;
51270;758389.0;3;FN;;
51270;758389.0;4;FN;;
51270;758389.0;5;R/C/R;a;-/+/+
51270;758389.0;6;R;d;+
51270;758389.0;7;FN;;
51270;758422.0;1;FN;;
51270;758422.0;2;FN;;
51270;758422.0;3;FN;;
51270;758422.0;4;FN;;
51270;758422.0;5;C;;+
51270;758422.0;6;FN;;
51270;758426.0;1;C;;+
51270;758426.0;2;FN;;
51270;758426.0;3;FN;;
51270;758426.0;4;FN;;
51270;758426.0;5;FN;;
51270;758426.0;6;FN;;
51270;758439.0;1;FN;;
51270;758439.0;2;FN;;
51270;758439.0;3;FN;;
51270;758439.0;4;FN;;
51270;758439.0;5;R;;+
51270;758439.0;6;FN;;
51270;758439.0;7;FN;;
51270;758439.0;8;FN;;
51270;758475.0;1;C/R;;+/+
51270;758475.0;2;C;;+
46489;759582.0;1;FN;;
46489;759582.0;2;FN;;
46489;759582.0;3;R;a;-
46489;759582.0;4;FN;;
51270;759772.0;1;TS;;+
51270;759772.0;2;FN;;
51270;759772.0;3;FN;;
51270;759772.0;4;FN;;
51270;759772.0;5;FN;;
51270;759772.0;6;R;;-
51270;759772.0;7;FN;;
51270;759772.0;8;FN;;
51270;759772.0;9;FN;;
51270;760471.0;1;FN;;
51270;760471.0;2;FN;;
51270;760471.0;3;FN;;
51270;760471.0;4;FN;;
51270;764874.0;1;FN;;
51270;764874.0;2;FN;;
51270;764874.0;3;FN;;
51270;764874.0;4;FN;;
51270;764874.0;5;FN;;
51270;764874.0;6;R;;-
51270;764874.0;7;FN;;
51270;764874.0;8;FN;;
51270;764874.0;9;FN;;
51270;764874.0;10;FN;;
51270;764874.0;11;FN;;
51270;764874.0;12;FN;;
46489;767155.0;1;FN;;
46489;767155.0;2;FN;;
46489;767155.0;3;FN;;
46489;767155.0;4;TS;;-
46489;767155.0;5;FN;;
46489;767155.0;6;FN;;
46489;767155.0;7;TS;;+
46489;767155.0;8;TS;;+
46489;767155.0;9;R;n;+
46489;767155.0;10;FN;;
46489;767155.0;11;FN;;
46489;767155.0;12;FN;;
46489;767155.0;13;FN;;
46489;767155.0;14;FN;;
46489;767155.0;15;FN;;
46489;767155.0;16;FN;;
46489;767155.0;17;R;;+
46489;767155.0;18;FN;;
46489;767155.0;19;FN;;
46489;767155.0;20;FN;;
46489;767155.0;21;FN;;
46489;767155.0;22;FN;;
46489;767155.0;23;FN;;
46489;767155.0;24;FN;;
46489;767155.0;25;FN;;
46489;767155.0;26;FN;;
46489;767155.0;27;FN;;
46489;767155.0;28;R;;+
46489;767155.0;29;FN;;
46489;767155.0;30;R;;+
46489;767155.0;31;FN;;
46489;767155.0;32;FN;;
46489;767155.0;33;FN;;
46489;767155.0;34;FN;;
46489;767155.0;35;FN;;
46489;767155.0;36;FN;;
46489;767155.0;37;TS;;-
46489;767155.0;38;TS;;-
46489;767155.0;39;FN;;
46489;767155.0;40;TS;;+
46489;767155.0;41;FN;;
46489;767155.0;42;FN;;
46489;767155.0;43;FN;;
46489;767155.0;44;C;;-
46489;767155.0;45;FN;;
46489;770567.0;1;FN;;
